Name,Gender,DateOfBirth,Age,Standard,Caste,DropoutStatus,DropoutReason,DropoutPrediction,SchoolJoiningDate,StreamAfter10th,DateLeftSchool
Jill Brigstock,Female,7/25/1956,102,4,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,10/1/2011,Other,5/25/1996
Veda Glasheen,Female,2/7/1919,12,4,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,7/15/1995,Arts,11/13/1994
Iorgo Farady,Male,9/17/1961,45,0,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,4/27/2019,Other,9/26/2014
Courtney Davidovici,Male,8/4/1994,23,2,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,1/25/1997,Other,7/31/2010
Amandi Lowth,Female,6/30/1931,43,12,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,3/18/1998,Science,4/16/2022
Royal Breakey,Male,10/11/1950,56,8,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,12/31/2009,Commerce,10/6/2007
Daniella Tait,Female,9/22/1955,96,8,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,4/15/1993,Science,8/31/2002
Den Quaintance,Male,5/31/1980,21,0,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,2/29/2008,Other,4/14/1991
Alisha Dani,Female,4/5/1934,112,3,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,8/4/2014,Commerce,12/8/2006
Isidora Pratton,Female,6/29/1950,2,8,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,5/22/2002,Arts,1/28/2013
Emlynn Brogioni,Female,11/30/1991,103,1,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,4/6/2003,Commerce,4/29/2023
Alikee Sinnatt,Female,12/31/1987,59,6,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,9/29/1990,Commerce,6/15/2016
Darwin Gadie,Non-binary,3/27/1979,73,4,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,3/10/2003,Commerce,1/7/2022
Donetta Grima,Non-binary,1/5/1944,97,3,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,3/24/2012,Other,3/14/2004
Lanni Lovart,Agender,10/23/2001,8,1,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,11/8/2011,Other,2/19/1997
Misty Luetchford,Female,4/29/1986,43,11,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,4/16/1998,Other,6/3/1999
Mirella Culleford,Female,9/13/2013,86,8,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,3/2/2007,Arts,8/22/1994
Milly Nieass,Female,2/23/1946,103,8,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,10/4/1998,Commerce,6/14/2023
Neale Shepley,Male,10/10/1935,26,1,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,8/24/2001,Science,12/7/2023
Bud Wimpenny,Male,11/4/2020,96,11,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,1/10/1994,Science,11/4/1993
Peyton Archdeckne,Male,9/19/1989,117,2,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,3/25/2010,Arts,12/20/2022
Hillyer Faucherand,Male,5/19/1924,48,1,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,1/3/1993,Science,8/10/1992
Artus Vispo,Male,9/30/1953,6,0,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,2/1/2022,Commerce,3/15/2019
Corenda Turnpenny,Female,11/25/1927,78,11,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,11/13/2009,Other,5/1/2015
Cassandre Awty,Female,4/16/1919,115,3,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,9/15/1995,Other,8/8/2009
James Yerlett,Male,9/17/1924,28,1,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,1/24/2006,Other,2/27/2001
Ganny Szymanski,Male,3/28/2013,45,6,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,4/13/1999,Commerce,9/3/2014
Hazel Skaid,Male,12/30/1900,11,9,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,4/14/2021,Commerce,12/28/1996
Francklin Southon,Male,5/25/2018,105,4,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,2/2/2019,Other,7/30/2004
Lev Dawton,Male,6/4/1905,109,11,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,5/18/2009,Arts,5/8/2002
Rubia Nutton,Genderfluid,10/14/2019,28,4,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,1/3/2008,Other,4/2/2015
Mariann Keetch,Female,9/30/1982,27,4,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,3/20/2012,Other,5/6/2011
Alexandros Randalson,Male,10/17/1970,68,10,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,7/3/1991,Commerce,8/31/2017
Farrah Morcombe,Female,5/11/1997,84,5,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,2/16/2011,Other,12/13/1993
Cristian Greser,Male,7/19/1904,93,2,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,12/29/1997,Arts,7/6/2018
Sheba Dayton,Agender,12/25/1927,108,6,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,6/20/2003,Other,12/10/2015
Meredeth Aldritt,Male,1/20/1930,3,7,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,5/9/1999,Other,4/6/2020
Fleur Petrus,Genderfluid,7/4/2009,52,4,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,11/20/1996,Commerce,12/16/1994
Bob Fox,Male,2/11/2009,29,11,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,2/7/2023,Arts,3/5/1997
Abbey Sparry,Male,6/1/1934,66,0,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,2/15/2018,Commerce,4/3/2006
Jeremiah Luscombe,Male,1/22/1943,54,8,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,2/25/2018,Science,11/2/2017
Rebeca Slack,Non-binary,10/24/2000,78,2,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,3/12/2007,Commerce,4/20/1995
Trix Weinmann,Female,1/6/1973,73,8,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,10/9/2019,Commerce,9/14/2016
Buiron McQuorkel,Male,6/12/1934,56,7,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,7/24/2017,Science,5/1/2001
Lambert Grundy,Male,11/8/1965,58,9,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,3/6/2005,Arts,5/10/2023
Kit Extall,Male,8/6/1974,53,3,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,8/6/2015,Science,8/23/2013
Shermy Belone,Male,2/19/1954,63,11,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,10/10/2020,Other,6/21/2000
Emlyn Richardon,Female,12/15/1966,89,5,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,6/26/2014,Commerce,4/16/2005
Holly Puzey,Female,12/14/2004,14,7,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,7/8/2016,Science,2/21/2021
Ingemar Szepe,Male,10/24/1903,64,11,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,12/30/1990,Other,1/25/1992
Archambault Revill,Male,5/23/1905,6,8,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,8/27/2014,Commerce,3/30/2004
Ileane Prescote,Female,12/14/1991,82,8,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,4/28/2005,Commerce,10/9/1991
Jarrid Matyja,Male,9/28/1917,61,2,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,9/7/2002,Science,4/5/2023
Conrad Gother,Male,1/29/1961,47,0,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,10/27/2017,Science,7/28/2008
Reinhard Parmby,Male,8/18/1938,3,0,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,1/13/2009,Other,8/27/2016
Chrissie Chettoe,Agender,6/24/1979,105,2,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,4/22/2020,Other,3/29/2016
Tann Matchett,Male,1/25/1988,20,7,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,9/5/2021,Other,11/22/1996
Hervey Liepmann,Bigender,9/14/1912,83,11,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,1/1/1990,Commerce,8/10/1992
Erena Middell,Female,2/6/1980,86,1,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,5/16/2010,Other,5/26/2014
Saw Passie,Male,3/2/1938,19,1,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,7/12/1999,Arts,12/11/2017
Adamo Spincks,Male,6/28/1902,96,8,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,11/10/2015,Commerce,12/9/2010
Quill Dudson,Male,6/4/2021,45,7,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,2/23/2009,Commerce,12/18/2023
Lisha Charlin,Female,9/16/2009,23,0,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,2/5/1994,Commerce,5/2/2004
Kelvin Mazonowicz,Male,4/1/1969,7,3,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,4/7/1995,Science,3/24/2009
Bartlett Varnam,Male,7/16/1931,3,10,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,12/1/2021,Arts,4/23/1994
Irwin Shimuk,Male,3/11/1924,24,3,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,7/7/1998,Arts,12/5/2009
Pincus Winspur,Male,6/11/1955,55,8,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,11/16/2006,Commerce,1/3/1996
Fidela Tomek,Female,8/7/1938,55,9,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,3/18/2003,Science,3/10/2019
Marvin Wyrill,Male,11/5/2001,71,4,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,9/6/2010,Science,3/27/2011
Angel Sales,Male,8/24/2016,116,5,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,9/9/1993,Arts,7/27/1998
Irita Gonzalvo,Female,1/4/2011,106,11,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,3/14/2017,Commerce,10/30/1998
Ezra Sally,Male,3/10/1962,107,4,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,1/14/2021,Commerce,4/2/1999
Esta Libbey,Female,5/28/1944,54,8,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,7/9/1995,Commerce,7/23/1992
Michele Heymann,Female,11/27/2012,82,9,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,11/27/2014,Arts,1/13/2016
Bernete Klimmek,Female,5/28/1982,52,7,General,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,6/18/1999,Other,8/6/1993
Vitia Pitson,Genderqueer,4/28/1972,40,2,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,3/10/2021,Other,10/2/2008
Madlen Semiras,Female,2/29/1912,24,0,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,6/14/2003,Other,8/25/2000
Reginald Whetton,Male,11/7/1903,11,12,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,6/19/2021,Other,6/14/1995
Nedda Jozefiak,Bigender,12/11/1990,41,7,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,5/8/2002,Arts,4/15/2006
Shantee Labrum,Female,11/30/2005,60,10,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,8/19/1991,Science,4/13/2019
Leena Hurtic,Female,8/24/1937,110,7,SC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,5/2/2015,Other,11/22/2005
Billie Merington,Agender,1/12/2010,11,12,OBC,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,11/11/1998,Science,12/30/1997
Karel Marmion,Female,1/3/1914,28,10,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,9/15/1990,Other,5/28/2008
Carmita Forshaw,Female,8/17/1994,54,1,Other,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',true,8/15/1990,Science,9/12/1995
Nicola Hellin,Female,2/10/2001,16,3,ST,Syntax error in formula 'if Standard < 10 && DateLeftSchool !== null then 'true'',Syntax error in formula 'if DropoutStatus = true ',false,12/12/2023,Arts,10/1/1995
